,text,sentiments
547,"The food at this restaurant is okay, it's not great but it's not bad either.",0
548,"The hotel staff was friendly and helpful, but the room was a bit small.",0
549,"The restaurant was overcrowded and noisy, but the food was good.",0
550,"The movie was just okay, it wasn't great but it wasn't bad either.",0
551,The weather forecast says there's a chance of rain tomorrow.,0
552,"The movie was okay, nothing special.",0
553,I'm neutral about the new policy.,0
554,The food was just average.,0
555,"The product is okay, but not worth the price.",0
556,"The weather is nice, but too hot.",0
557,"The weather is pretty nice today, I guess.",0
558,"The movie was okay, nothing special.",0
559,"The city is nice, but I'm not sure I want to live here.",0
560,"The book was interesting, but not my cup of tea.",0
561,"The restaurant has good food, but the service is slow.",0
562,"The weather is nice today, but I'm not sure about the weekend.",0
563,"The movie was okay, but not my favorite.",0
564,I'm not sure if I'll like the new restaurant.,0
565,"The product is great, but the price is a bit high.",0
566,I'm feeling neutral about the new policy.,0
567,The weather forecast looks good for the weekend.,0
568,"The food was delicious, but the service was slow.",0
569,"The new policy is a good idea, but needs more clarification.",0
570,"The food was OK, but nothing particularly noteworthy.",0
571,"It was an okay stay, but the room could have been cleaner.",0
572,"I received the item I ordered, but there were no issues.",0
573,"The service was decent, but nothing to write home about.",0
574,The movie was OK; it had its moments but wasn't great.,0
575,"I found the lecture informative, but it was a bit dry.",0
576,"The product worked as advertised, but it wasn't anything special.",0
577,"The food was okay, nothing special.",0
578,"The course was informative, but the instructor was dull.",0
579,"The city was beautiful, but the tour guide was not very knowledgeable.",0
580,"The beach was nice, but the weather was not ideal.",0
581,The product instructions were unclear.,0
582,"They delivered the package on time, but I can't say if I'm particularly happy or upset about it.",0
583,"The price was a bit steep, but the product itself is decent, and it gets the job done.",0
584,"The package arrived a few days late, but considering it's the holiday season, I can't blame them too much.",0
585,"It's just a product. It does what it's supposed to, but there's nothing extraordinary about it.",0
586,"The meal was fine, nothing special, but it wasn't bad either. It met my expectations, nothing more, nothing less.",0
587,"The product was okay, nothing special.",0
588,"The movie was just average, not impressed.",0
589,The experience was neither good nor bad.,0
590,"The food was just okay, not great.",0
591,The new policy has both pros and cons. I'm not sure yet.,0
592,"The weather is nice today, but I have work to do.",0
593,"The movie was okay. It had some good parts, but the ending was confusing.",0
594,"The new employee seems knowledgeable, but I need more time to assess their performance.",0
595,"The hotel room was clean and comfortable, but the view was terrible.",0
596,The food at the restaurant was just average. Nothing special.,0
597,"The customer service was slow to respond, but they did resolve the issue eventually.",0
598,"The presentation was good, but I think it could have been better with more examples.",0
599,"The instructions were confusing, but I managed to figure it out eventually.",0
600,The weather today is sunny.,0
601,"The book I'm reading is okay, I guess.",0
602,The city is a place where people live.,0
603,The color of the wall is blue.,0
604,The sky is blue during the day.,0
605,"The weather is neither too hot nor too cold today, just perfect for a walk.",0
606,"I appreciate the effort you put into this project. It's a good start, but there's room for improvement.",0
607,"I don't have strong feelings about the new policy. It seems like a reasonable approach, but it's not life-changing.",0
608,"The movie was entertaining, but it didn't really move me or change my perspective on anything.",0
609,"The article was informative, but it didn't provide any new insights or groundbreaking information.",0
610,"The book was an okay read, but it didn't captivate me as much as I had hoped.",0
611,"The traffic was heavy, but it's not unusual for this time of day. I don't have any strong feelings about it.",0
612,"The product was well-packaged and arrived on time, but it's not something I'll use every day.",0
613,"The movie was just okay, nothing special.",0
614,The park was nice but the weather was not ideal.,0
615,"The food at the cafe was mediocre, nothing to write home about.",0
616,The restaurant had a great ambiance but the food was just average.,0
617,The lecture was informative but the speaker was monotone.,0
618,"The food was okay, nothing special.",0
619,"The experience was average, nothing to write home about.",0
620,"The movie was just okay, not great but not bad either.",0
621,"The experience was neutral, nothing stood out.",0
622,"The movie was fine, nothing special.",0
623,"The service was okay, not great but not terrible. Could be better.",0
624,"The product worked as advertised, nothing remarkable but it gets the job done.",0
625,"The movie was okay, not the best I have seen, but it was fine.",0
626,"The book was okay, but I found it a bit boring.",0
627,"The service was alright, not the greatest ever, but it met my needs.",0
628,"The experience was average, not outstanding but not bad.",0
629,"The service was okay, but nothing special. I might use it again, but I'm not sure.",0
630,"The movie was alright. It had some good parts, but the ending was a bit disappointing.",0
631,"The app is decent, but it's got some bugs that need fixing. I still use it though.",0
632,"The hotel room was clean, but the bed was too hard. I didn't sleep well.",0
633,"The food was good, but the portions were small for the price. I'm not sure if I'll return.",0
634,"The movie was just okay. It had its moments, but nothing memorable.",0
635,"The product works, but it's a bit overpriced for what it is.",0
